all time stamps are blurred,all sensor labled are blurred,all sensor labled are blurred,all sensor labled are blurred,all sensor labled are blurred,all sensor labled are blurred,all sensor labled are blurred,all sensor labled are blurred,all sensor labled are blurred,all sensor labled are blurred,all sensor labled are blurred,all sensor labled are blurred,all sensor labled are blurred
,C1,B2,A1,A2,B3,D1,Y,B1(MV),C2(MV),D3,D2,Z
202,114.682762,10528.80762,210.050598,1735.09436,0.802116,0.468033,3.48437,58.40625,62.375,52.210533,85.943382,1563.344604
203,115.457413,10531.48242,209.998489,1735.356079,0.801705,0.468156,3.501837,58.40625,62.375,52.197025,85.943176,1568.500732
204,115.275787,10528.64356,210.062698,1735.554688,0.802522,0.468054,3.504475,58.40625,62.375,52.20068,85.95723,1572.590576
205,115.476105,10528.3291,210.18605,1734.666992,0.800813,0.46823,3.502672,58.40625,62.375,52.196243,86.013641,1568.728027
206,114.811241,10527.83398,210.178497,1734.577759,0.801199,0.467577,3.50055,58.40625,62.375,52.194649,85.872581,1566.625366
207,115.20752,10529.49023,210.026367,1735.442139,0.800946,0.468092,3.493017,58.40625,62.375,52.186291,85.887558,1566.3396
208,114.983063,10528.87012,210.205658,1735.444702,0.806202,0.46969,3.50155,58.40625,62.375,52.187618,85.943039,1569.173584
209,115.330765,10524.97754,210.068909,1735.370728,0.799502,0.467299,3.500734,58.40625,62.375,52.187435,85.867874,1566.968628
210,115.058586,10530.87988,210.258163,1735.444336,0.801778,0.467748,3.499048,58.40625,62.375,52.187103,85.948616,1569.570068
211,115.089333,10525.79883,210.019623,1735.27417,0.797842,0.467585,3.502549,58.40625,62.375,52.183346,86.018341,1570.477295
212,115.4207,10532.76953,210.113831,1734.866821,0.80233,0.467595,3.494915,58.40625,62.375,52.185646,85.943108,1564.556641
213,115.172874,10530.5127,210.023315,1735.174683,0.80422,0.467114,3.50071,58.40625,62.375,52.189125,86.018646,1569.744263
214,115.120285,10526.85254,210.158127,1735.155029,0.800555,0.467323,3.502956,58.40625,62.375,52.188862,85.871452,1569.797363
215,114.956711,10533.37891,210.076752,1734.931763,0.800449,0.467994,3.481383,58.40625,62.375,52.198673,85.943146,1560.442749
216,115.447929,10530.2002,210.192078,1735.279419,0.803335,0.468479,3.492534,58.40625,62.375,52.202648,85.938454,1567.704468
217,114.95546,10529.17969,210.233765,1735.490723,0.801691,0.467946,3.484633,58.40625,62.375,52.202564,85.939285,1561.885986
218,115.284355,10528.10156,210.014877,1734.821289,0.801296,0.467893,3.502687,58.40625,62.375,52.194271,85.867874,1568.697144
219,114.695908,10526.41797,210.229706,1735.400757,0.800366,0.467565,3.506226,58.40625,62.375,52.191196,85.946709,1570.212402
220,115.430519,10529.16113,210.125565,1735.067627,0.799606,0.468153,3.491058,58.40625,62.375,52.204567,85.94664,1566.705322
221,115.397369,10528.04004,210.042114,1735.216553,0.7995,0.468342,3.499247,58.40625,62.375,52.203323,85.947746,1565.324829
222,115.057106,10527.45703,210.22435,1735.055054,0.798796,0.466507,3.48994,58.40625,62.375,52.220505,85.943985,1565.073486
223,115.149422,10529.12988,209.989807,1734.864258,0.801486,0.46698,3.500335,58.40625,62.375,52.203911,85.886604,1569.008423
224,115.065651,10525.57617,210.195801,1735.356201,0.801728,0.467237,3.503132,58.40625,62.375,52.196911,85.946632,1568.56543
225,114.56765,10528.19336,210.15799,1734.920776,0.80177,0.467993,3.488392,58.40625,62.375,52.208443,85.868164,1566.260742
226,115.050781,10528.10547,210.056549,1735.31189,0.802207,0.466659,3.500615,58.40625,62.375,52.206661,85.94223,1568.696167
227,115.47924,10526.33398,210.23558,1734.865601,0.804057,0.467632,3.49372,58.40625,62.375,52.204472,86.013939,1566.898315
228,115.41465,10532.39746,210.076096,1734.685913,0.802477,0.466314,3.489456,58.40625,62.375,52.205933,86.000999,1563.176514
229,115.211388,10531.1084,210.117691,1734.869873,0.804242,0.467942,3.497728,58.40625,62.375,52.191235,86.018356,1567.051636
230,115.239319,10527.99902,210.258316,1735.432861,0.803766,0.467556,3.485371,58.40625,62.375,52.190994,86.093307,1560.90332
231,115.404099,10532.62891,210.236771,1734.895752,0.803248,0.468691,3.482958,58.40625,62.375,52.191303,85.943985,1560.926636
232,115.02475,10527.00391,210.080215,1734.665771,0.804492,0.466547,3.494429,58.40625,62.375,52.186398,86.018044,1566.158691
233,114.802673,10530.29004,210.093185,1735.401978,0.805098,0.467173,3.489953,58.40625,62.375,52.184494,85.961037,1562.749268
234,115.153488,10526.41602,210.147598,1735.055786,0.804061,0.467407,3.491519,58.40625,62.375,52.175194,85.9758,1565.018066
235,115.320251,10529.27637,209.954788,1734.71814,0.797959,0.466598,3.494536,58.40625,62.375,52.177357,86.018341,1563.997314
236,115.701492,10528.69238,210.099686,1735.762085,0.802185,0.467822,3.497015,58.40625,62.375,52.158955,86.01944,1563.923584
237,115.009407,10527.36719,210.027542,1735.873535,0.801194,0.467528,3.488452,58.40625,62.375,52.145077,86.03653,1562.71582
238,115.538254,10527.65039,210.199799,1734.965332,0.802259,0.465911,3.493488,58.40625,62.375,52.143852,86.060661,1563.190552
239,115.322266,10529.11914,210.156891,1735.317993,0.802297,0.466752,3.498646,58.40625,62.375,52.150822,86.079247,1565.632324
240,115.61908,10528.70508,210.052658,1735.266724,0.799811,0.465973,3.499738,58.40625,62.375,52.155663,85.946922,1565.6698
241,115.061493,10528.55664,210.152145,1734.867676,0.793361,0.466221,3.491768,58.40625,62.375,52.157501,86.01738,1565.397095
242,115.09201,10529.69629,210.159821,1735.238892,0.79727,0.466429,3.492677,58.40625,62.375,52.148399,86.019508,1562.150146
243,115.249886,10527.16797,210.041138,1735.87561,0.800209,0.467029,3.495772,58.40625,62.375,52.132797,86.004013,1563.496948
244,115.46067,10528.73047,210.233948,1735.899902,0.803338,0.466511,3.488183,58.40625,62.375,52.130081,85.9478,1558.435913
245,115.150436,10527.97852,210.044006,1735.965332,0.804859,0.467392,3.495917,58.40625,62.375,52.128178,86.035995,1562.004395
246,115.290794,10526.03613,210.223969,1735.408936,0.799518,0.466222,3.497554,58.40625,62.375,52.11945,85.864349,1563.491577
247,115.166283,10529.03223,210.037949,1735.605469,0.799162,0.467001,3.497348,58.40625,62.375,52.112316,85.99514,1562.101685
248,115.4636,10529.0625,210.006287,1735.715454,0.796946,0.466166,3.484134,58.40625,62.375,52.104435,85.947586,1555.442627
249,115.154121,10528.49707,210.19931,1734.9552,0.800812,0.466576,3.489453,58.40625,62.375,52.105415,86.018044,1558.262939
250,114.925888,10527.47168,210.123795,1736.254883,0.797788,0.465881,3.501052,58.40625,62.375,52.100933,85.943092,1563.167114
251,115.365189,10529.57031,210.087708,1735.407227,0.800355,0.465718,3.496067,58.40625,62.375,52.093204,85.849358,1560.772339
252,115.443253,10527.91211,210.020737,1735.014893,0.792523,0.46543,3.487808,58.40625,62.375,52.092918,85.886604,1559.479858
253,115.315292,10527.65332,210.001328,1735.77356,0.795453,0.46527,3.492859,58.40625,62.375,52.082954,85.867874,1562.314575
254,115.523949,10528.93164,210.251236,1735.918091,0.797428,0.466229,3.491324,58.40625,62.375,52.067402,85.868988,1558.892944
255,115.558723,10528.55664,210.072083,1734.731079,0.799587,0.465647,3.488872,58.40625,62.375,52.073917,85.924583,1556.810181
256,115.250061,10527.54492,210.108276,1735.693237,0.799269,0.466491,3.489457,58.40625,62.375,52.082916,85.978668,1560.050903
257,115.188812,10530.34375,210.109299,1735.325928,0.796952,0.464715,3.489787,58.40625,62.375,52.076729,86.074554,1555.749634
258,115.376701,10527.17871,210.087067,1736.158569,0.796989,0.46486,3.49468,58.40625,62.375,52.091709,86.003723,1558.05896
259,115.70533,10530.57422,210.042542,1736.204712,0.797912,0.465399,3.489707,58.40625,62.375,52.103111,86.006615,1559.924194
260,114.999329,10531.93262,210.195038,1735.228027,0.801165,0.465119,3.484668,58.40625,62.375,52.099068,86.07505,1557.38855
261,115.269913,10528.03418,210.174438,1735.82251,0.802102,0.466426,3.486624,58.40625,62.375,52.094322,85.943398,1557.358032
262,115.312325,10528.74609,210.090271,1734.917969,0.799845,0.46689,3.482219,58.40625,62.375,52.103806,86.004013,1555.199219
263,114.743332,10528.91992,210.147049,1735.714111,0.80458,0.466956,3.488829,58.40625,62.375,52.107376,85.961914,1557.582031
264,115.104218,10526.49121,209.98143,1735.239014,0.799393,0.467824,3.498598,58.40625,62.375,52.116299,85.943108,1563.755005
265,115.795937,10532.27539,210.216888,1734.269043,0.806555,0.468013,3.488021,58.40625,62.375,52.100903,85.946625,1559.666992
266,115.198753,10530.58106,210.07814,1734.339478,0.80364,0.467811,3.486228,58.40625,62.375,52.078514,86.089104,1556.222778
267,114.765976,10532.12988,210.012772,1735.598755,0.805439,0.466593,3.487907,58.40625,62.375,52.076344,86.093285,1557.769897
268,115.281387,10528.04492,209.986053,1735.279053,0.801907,0.467446,3.490384,58.40625,62.375,52.06786,85.944206,1558.791382
269,115.661934,10529.05762,210.154877,1735.152954,0.800901,0.466449,3.498747,58.40625,62.375,52.059898,86.074753,1562.12207
270,115.45153,10530.97168,210.237244,1734.792236,0.80286,0.465101,3.495541,58.40625,62.375,52.062809,85.944206,1559.322266
271,116.33255,10530.07129,210.039398,1734.652344,0.801227,0.46802,3.491412,58.40625,62.375,52.064877,85.994904,1556.438354
272,114.930801,10529.42871,210.209915,1735.555298,0.806464,0.468734,3.503369,58.40625,62.375,52.053555,86.07505,1562.766479
273,115.207382,10528.11719,209.953766,1734.718384,0.80626,0.467938,3.499263,58.40625,62.375,52.060612,85.946632,1560.526978
274,115.360641,10531.59082,210.262131,1735.682373,0.803029,0.467489,3.499606,58.40625,62.375,52.064259,86.019493,1562.006104
275,115.399071,10530.29102,210.06041,1735.591309,0.803555,0.467941,3.499588,58.40625,62.375,52.066978,86.022751,1562.348633
276,115.493156,10527.03125,210.165451,1734.6427,0.806631,0.468951,3.500934,58.40625,62.375,52.066387,86.206726,1562.370605
277,115.761101,10531.37402,210.142776,1734.779785,0.801652,0.468704,3.498455,58.40625,62.375,52.065643,86.073593,1562.035767
278,115.354294,10527.79785,210.236694,1734.78894,0.799479,0.467244,3.497685,58.40625,62.375,52.063862,86.092484,1562.124146
279,116.069977,10531.86035,210.156937,1735.259033,0.803204,0.468268,3.50569,58.40625,62.375,52.072311,86.00071,1564.313721
280,114.949394,10525.21777,210.266159,1734.661621,0.79878,0.468209,3.507922,58.40625,62.375,52.077179,86.111435,1567.018311
281,115.449036,10526.90527,210.096603,1734.599365,0.801249,0.468776,3.503163,58.40625,62.375,52.081669,86.014816,1563.640503
282,115.289818,10528.23535,210.190735,1734.091309,0.800009,0.468571,3.51081,58.40625,62.375,52.078293,86.097107,1566.109497
283,115.692169,10532.17578,210.103104,1734.704224,0.802756,0.468627,3.499831,58.40625,62.375,52.073055,86.075951,1562.754028
284,115.51902,10526.38867,210.166901,1734.130615,0.803486,0.467908,3.510832,58.40625,62.375,52.076828,86.229645,1567.553833
285,115.258049,10533.05957,210.124252,1736.10791,0.801153,0.467978,3.512022,58.40625,62.375,52.062168,86.186455,1566.586792
286,115.362656,10528.47852,210.139297,1734.868652,0.801109,0.467966,3.515491,58.40625,62.375,52.06213,86.07946,1567.575195
287,115.144463,10531.68848,210.055405,1734.336304,0.805248,0.468307,3.509825,58.40625,62.375,52.063076,86.018349,1566.765747
288,115.35083,10531.08008,210.149414,1735.403076,0.805984,0.46843,3.50104,58.40625,62.375,52.063675,85.960075,1562.475952
289,115.231346,10529.65625,210.069977,1735.849976,0.804247,0.468111,3.504734,58.40625,62.375,52.061222,85.947586,1564.023804
290,115.024422,10529.90527,210.226685,1736.485962,0.799764,0.469629,3.505402,58.40625,62.375,52.063595,86.017242,1564.51001
291,115.100784,10530.62109,210.209686,1734.05542,0.805945,0.468003,3.519358,58.40625,62.375,52.067883,85.946686,1569.869385
292,115.126419,10528.96973,210.080429,1734.828613,0.807066,0.467816,3.516417,58.40625,62.375,52.066971,86.013626,1568.452271
293,116.069786,10531.83789,210.208374,1735.111206,0.802332,0.467646,3.509828,58.40625,62.375,52.067841,86.037086,1565.942139
294,115.829346,10530.76953,210.130936,1736.133789,0.802824,0.469042,3.515956,58.40625,62.375,52.064594,86.093361,1568.826538
295,115.455299,10529.99121,210.1241,1735.131714,0.807757,0.468504,3.518389,58.40625,62.375,52.064667,86.092628,1570.340332
296,115.680733,10524.78711,210.041916,1734.440918,0.802939,0.467482,3.513247,58.40625,62.375,52.070137,86.093529,1569.319702
297,115.716721,10528.79883,210.237717,1734.395264,0.80117,0.467965,3.512204,58.40625,62.375,52.067883,86.169098,1568.121826
298,115.981995,10529.47656,210.089935,1734.8573,0.806586,0.466747,3.518315,58.40625,62.375,52.065353,86.095062,1571.817505
299,115.459778,10526.95117,210.095428,1734.553955,0.804997,0.466179,3.52239,58.40625,62.375,52.053627,86.150299,1569.157593
300,115.430634,10526.20996,210.088303,1733.987671,0.804038,0.467692,3.515733,58.40625,62.375,52.047741,85.943398,1569.002319
301,115.277443,10525.51367,210.153946,1735.237183,0.802786,0.467406,3.524252,58.40625,62.375,52.05851,86.032669,1571.554565
302,115.118095,10529.86621,209.975189,1734.502197,0.801025,0.468428,3.514296,58.40625,62.375,52.054775,86.021873,1567.981079
303,115.430847,10531.35547,210.159027,1734.400269,0.799837,0.466536,3.528212,58.40625,62.375,52.06208,85.885574,1572.626831
304,114.986061,10527.27637,210.142151,1733.844849,0.803898,0.467126,3.523047,58.40625,62.375,52.06377,86.018341,1572.637085
305,115.43119,10527.53418,210.191879,1735.357666,0.803336,0.466014,3.521885,58.40625,62.375,52.058151,85.943108,1572.040405
306,115.48465,10529.30664,210.263626,1734.96582,0.798984,0.467377,3.517505,58.40625,62.375,52.046265,85.882034,1567.733521
307,114.807732,10525.57129,210.04892,1735.156616,0.803313,0.468079,3.515671,58.40625,62.375,52.053486,85.94223,1568.363403
308,115.385765,10529.05957,210.041855,1735.017944,0.802412,0.467078,3.523422,58.40625,62.375,52.056656,86.075951,1571.916138
309,114.987648,10529.71777,210.069107,1735.129395,0.803785,0.466458,3.521446,58.40625,62.375,52.056225,86.093575,1570.402832
310,115.176552,10529.09277,210.028671,1734.247681,0.803886,0.468028,3.514454,58.40625,62.375,52.054501,86.022972,1568.68042
311,115.071365,10529.28223,210.253479,1734.517822,0.80136,0.46776,3.509668,58.40625,62.375,52.048107,86.10218,1563.734619
312,115.693596,10527.63086,210.024048,1734.98938,0.794428,0.467147,3.513156,58.40625,62.375,52.034569,85.943108,1568.375732
313,115.357025,10530.75781,210.13974,1735.01709,0.803666,0.468751,3.512917,58.40625,62.375,52.035099,85.867943,1564.37439
314,115.89135,10527.5459,210.180618,1734.433472,0.800914,0.46785,3.508278,58.40625,62.375,52.03154,86.074799,1563.482178
315,115.089668,10531.34863,210.204712,1734.937866,0.800154,0.466529,3.515771,58.40625,62.375,52.025742,86.098274,1564.279541
316,115.722176,10527.38867,210.11525,1734.31543,0.795307,0.468333,3.522839,58.40625,62.375,52.014858,86.018402,1567.631348
317,115.740791,10528.67969,210.047668,1734.023804,0.796624,0.468279,3.520537,58.40625,62.375,52.011059,86.187614,1567.175415
318,115.212082,10533.28418,210.106461,1734.612183,0.798522,0.467003,3.510794,58.40625,62.375,52.005787,86.242874,1564.55896
319,115.230377,10529.44141,210.195221,1734.61792,0.801243,0.467005,3.520954,58.40625,62.375,52.00703,86.037376,1569.717163
320,114.685326,10528.73047,210.035233,1734.425659,0.806735,0.467414,3.523343,58.40625,62.375,51.997936,86.146477,1567.024658
321,115.321602,10528.16602,210.261765,1734.456543,0.802173,0.467752,3.517208,58.40625,62.375,51.996212,86.093575,1563.104248
322,115.451042,10527.18457,210.015823,1734.509521,0.803675,0.468284,3.519946,58.40625,62.375,51.984055,86.150009,1567.179565
323,115.679031,10531.08203,210.183456,1734.846069,0.803881,0.467194,3.518441,58.40625,62.375,51.97892,86.074844,1564.737549
324,115.525749,10530.09473,210.005783,1734.432617,0.798751,0.467868,3.526169,58.40625,62.375,51.970592,86.182976,1568.610352
325,115.255653,10527.38477,210.054596,1734.877441,0.797743,0.467927,3.521626,58.40625,62.375,51.969101,86.032448,1567.734863
326,115.299095,10530.73731,210.224762,1734.592041,0.802195,0.466474,3.516416,58.40625,62.375,51.978569,86.229942,1565.578735
327,115.386024,10526.83106,210.002731,1734.489868,0.80433,0.466739,3.522296,58.40625,62.375,51.972443,86.089981,1566.303589
328,115.384171,10530.81348,210.216568,1734.836304,0.800334,0.46748,3.522522,58.40625,62.375,51.981312,86.093582,1566.24353
329,115.4468,10529.88867,209.989029,1735.145264,0.805535,0.467864,3.526759,58.40625,62.375,51.989063,86.093582,1568.234131
330,115.225235,10529.0459,209.969788,1735.194946,0.804747,0.467964,3.521682,58.40625,62.375,51.985016,86.093529,1568.081421
331,115.382225,10531.87793,210.083145,1734.817993,0.801979,0.468273,3.524429,58.40625,62.375,51.973446,86.018341,1568.276855
332,115.172874,10529.9541,210.162552,1734.468384,0.801756,0.468826,3.530351,58.40625,62.375,51.966934,86.074776,1567.769897
333,115.162704,10530.56543,209.998932,1735.351685,0.79778,0.468468,3.526187,58.40625,62.375,51.95369,86.018349,1568.869385
334,115.136543,10529.50293,210.126526,1734.714233,0.801231,0.468482,3.521729,58.40625,62.375,51.953869,86.028282,1565.899048
335,115.525665,10531.09766,210.012085,1735.473755,0.800174,0.467716,3.527405,58.40625,62.375,51.954395,86.000656,1568.545288
336,115.904144,10528.67481,210.182358,1734.216431,0.802805,0.466037,3.521838,58.40625,62.375,51.94487,86.090332,1566.022583
337,115.167122,10528.05859,210.034668,1734.927979,0.801094,0.46627,3.53414,58.40625,62.375,51.942291,86.093575,1569.34375
338,115.204079,10525.77637,210.158478,1734.824341,0.797301,0.466633,3.522273,58.40625,62.375,51.937447,85.957275,1566.212646
339,115.596252,10529.23731,210.155426,1734.53894,0.803275,0.466413,3.526683,58.40625,62.375,51.941517,85.867882,1567.982666
340,115.049255,10525.66797,210.016266,1734.75708,0.799423,0.467671,3.52762,58.40625,62.375,51.941349,86.220551,1567.647949
341,115.391701,10528.3291,210.208496,1734.721436,0.795574,0.467109,3.522577,58.40625,62.375,51.93903,86.022766,1565.081299
342,115.060295,10526.48731,210.079437,1735.11792,0.801339,0.467049,3.51861,58.40625,62.375,51.945641,86.092133,1564.042358
343,115.00573,10530.82617,210.031326,1734.770752,0.800373,0.466185,3.521092,58.40625,62.375,51.939919,86.018127,1564.550537
344,115.082253,10530.33398,209.967346,1734.703857,0.801965,0.466476,3.516193,58.40625,62.375,51.931828,85.867851,1562.327393
345,114.955605,10529.20117,210.227142,1735.367676,0.799743,0.467054,3.526665,58.40625,62.375,51.936413,85.939499,1566.984009
346,115.670891,10531.29981,209.972214,1734.704956,0.799449,0.467242,3.522274,58.40625,62.375,51.930939,85.942825,1564.93811
347,115.038322,10526.96289,210.149277,1735.114746,0.798605,0.466226,3.526031,58.40625,62.375,51.929176,86.093567,1567.269287
348,115.095154,10530.7002,210.129196,1734.58667,0.803273,0.466526,3.522718,58.40625,62.375,51.934818,85.881973,1567.023682
349,115.534416,10529.03027,210.081055,1734.973633,0.802606,0.467949,3.524665,58.40625,62.375,51.929264,86.060608,1565.850464
350,115.011383,10532.3252,210.171036,1734.92627,0.804925,0.467541,3.52509,58.40625,62.375,51.935135,86.093582,1566.904907
351,115.025681,10528.18848,210.187195,1734.852539,0.797676,0.467318,3.522733,58.40625,62.375,51.923416,85.943108,1565.38623
352,115.486374,10528.03906,210.001953,1734.373413,0.802997,0.466485,3.513589,58.40625,62.375,51.919571,85.961624,1561.772095
353,115.27169,10523.77734,210.185837,1735.304199,0.80124,0.466808,3.520223,58.40625,62.375,51.915707,86.018349,1565.364136
354,115.583321,10526.31348,210.069489,1734.988892,0.804081,0.467643,3.521282,58.40625,62.375,51.906212,85.886673,1562.107666
355,115.700783,10527.96387,210.117798,1734.352295,0.802029,0.466606,3.522041,58.40625,62.375,51.895195,85.947823,1563.447998
356,115.048157,10529.7959,210.099884,1734.501709,0.808411,0.46502,3.520619,58.40625,62.375,51.884567,86.092697,1562.952271
357,115.339279,10532.50391,210.179382,1734.796265,0.803162,0.466792,3.512784,58.40625,62.375,51.879208,86.075882,1557.873047
358,115.193077,10525.80762,210.098221,1734.851563,0.7996,0.467138,3.519207,58.40625,62.375,51.873505,86.074776,1560.896851
